Date;EC;AVAL;CIB;^GSPC;COP=X
25/04/2017; 4.14 ; 5.00 ; 19.74 ; 2,388.61 ; 2,897.45 
26/04/2017; 4.10 ; 4.96 ; 19.58 ; 2,387.45 ; 2,850.20 
27/04/2017; 3.99 ; 4.85 ; 19.27 ; 2,388.77 ; 2,939.00 
28/04/2017; 4.02 ; 4.89 ; 19.55 ; 2,384.20 ; 2,940.14 
1/05/2017; 3.99 ; 4.98 ; 19.87 ; 2,388.33 ; 2,939.75 
2/05/2017; 3.97 ; 4.88 ; 19.68 ; 2,391.17 ; 2,938.25 
3/05/2017; 4.05 ; 4.89 ; 19.72 ; 2,388.13 ; 2,928.29 
4/05/2017; 3.95 ; 4.77 ; 19.70 ; 2,389.52 ; 2,928.75 
5/05/2017; 4.08 ; 4.94 ; 20.04 ; 2,399.29 ; 2,926.20 
8/05/2017; 4.10 ; 4.93 ; 20.29 ; 2,399.38 ; 2,960.25 
9/05/2017; 4.07 ; 4.90 ; 20.42 ; 2,396.92 ; 2,976.75 
10/05/2017; 4.13 ; 4.92 ; 21.01 ; 2,399.63 ; 2,940.25 
11/05/2017; 4.09 ; 4.98 ; 21.35 ; 2,394.44 ; 2,924.95 
12/05/2017; 4.35 ; 5.11 ; 21.38 ; 2,390.90 ; 2,918.92 
15/05/2017; 4.50 ; 5.23 ; 21.90 ; 2,402.32 ; 2,894.11 
16/05/2017; 4.45 ; 5.24 ; 22.16 ; 2,400.67 ; 2,824.40 
17/05/2017; 4.29 ; 5.09 ; 21.74 ; 2,357.03 ; 2,821.50 
18/05/2017; 4.23 ; 4.99 ; 21.47 ; 2,365.72 ; 2,923.54 
19/05/2017; 4.37 ; 5.17 ; 22.16 ; 2,381.73 ; 2,869.00 
22/05/2017; 4.32 ; 5.14 ; 21.93 ; 2,394.02 ; 2,904.20 
23/05/2017; 4.30 ; 5.15 ; 21.92 ; 2,398.42 ; 2,905.40 
24/05/2017; 4.27 ; 5.17 ; 21.95 ; 2,404.39 ; 2,904.29 
25/05/2017; 4.18 ; 5.09 ; 21.80 ; 2,415.07 ; 2,916.75 
26/05/2017; 4.22 ; 5.15 ; 21.88 ; 2,415.82 ; 2,884.70 
30/05/2017; 4.12 ; 5.12 ; 21.64 ; 2,412.91 ; 2,917.25 
31/05/2017; 4.02 ; 5.15 ; 21.79 ; 2,411.80 ; 2,916.00 
1/06/2017; 4.05 ; 5.19 ; 21.95 ; 2,430.06 ; 2,891.10 
2/06/2017; 4.02 ; 5.23 ; 21.93 ; 2,439.07 ; 2,832.10 
5/06/2017; 4.18 ; 5.19 ; 22.18 ; 2,436.10 ; 2,898.25 
6/06/2017; 4.25 ; 5.24 ; 22.50 ; 2,429.33 ; 2,893.58 
7/06/2017; 4.14 ; 5.19 ; 22.56 ; 2,433.14 ; 2,913.78 
8/06/2017; 4.05 ; 5.18 ; 22.22 ; 2,433.79 ; 2,917.03 
9/06/2017; 4.12 ; 5.21 ; 22.05 ; 2,431.77 ; 2,913.75 
12/06/2017; 4.07 ; 5.19 ; 22.05 ; 2,429.39 ; 2,929.84 
13/06/2017; 4.11 ; 5.19 ; 22.45 ; 2,440.35 ; 2,928.25 
14/06/2017; 4.00 ; 5.20 ; 22.52 ; 2,437.92 ; 2,934.00 
15/06/2017; 4.02 ; 5.21 ; 22.51 ; 2,432.46 ; 2,951.17 
16/06/2017; 4.02 ; 5.15 ; 22.69 ; 2,433.15 ; 2,972.75 
19/06/2017; 3.97 ; 5.15 ; 23.26 ; 2,453.46 ; 2,974.66 
20/06/2017; 3.84 ; 4.95 ; 22.30 ; 2,437.03 ; 3,029.66 
21/06/2017; 3.83 ; 4.88 ; 21.21 ; 2,435.61 ; 2,982.40 
22/06/2017; 3.89 ; 4.90 ; 20.97 ; 2,434.50 ; 3,024.95 
23/06/2017; 3.90 ; 4.91 ; 21.05 ; 2,438.30 ; 3,019.63 
26/06/2017; 3.90 ; 4.91 ; 21.20 ; 2,439.07 ; 3,019.35 
27/06/2017; 3.89 ; 4.88 ; 21.38 ; 2,419.38 ; 3,026.72 
28/06/2017; 3.91 ; 4.97 ; 22.20 ; 2,440.69 ; 3,018.92 
29/06/2017; 3.92 ; 5.11 ; 22.09 ; 2,419.70 ; 3,044.40 
30/06/2017; 4.00 ; 5.12 ; 22.21 ; 2,423.41 ; 3,042.28 
3/07/2017; 4.10 ; 5.06 ; 22.42 ; 2,429.01 ; 3,044.58 
5/07/2017; 3.89 ; 5.14 ; 22.18 ; 2,432.54 ; 3,082.25 
6/07/2017; 3.91 ; 5.20 ; 22.02 ; 2,409.75 ; 3,094.25 
7/07/2017; 3.86 ; 5.15 ; 21.89 ; 2,425.18 ; 3,088.08 
10/07/2017; 3.89 ; 5.20 ; 21.97 ; 2,427.43 ; 3,061.28 
11/07/2017; 3.94 ; 5.14 ; 22.20 ; 2,425.53 ; 3,074.04 
12/07/2017; 4.02 ; 5.26 ; 22.75 ; 2,443.25 ; 3,045.25 
13/07/2017; 4.02 ; 5.33 ; 22.74 ; 2,447.83 ; 3,042.89 
14/07/2017; 4.08 ; 5.33 ; 22.51 ; 2,459.27 ; 3,017.25 
17/07/2017; 4.01 ; 5.33 ; 22.23 ; 2,459.14 ; 3,029.25 
18/07/2017; 4.05 ; 5.33 ; 22.38 ; 2,460.61 ; 3,011.43 
19/07/2017; 4.10 ; 5.36 ; 21.94 ; 2,473.83 ; 3,003.00 
20/07/2017; 4.12 ; 5.31 ; 21.91 ; 2,473.45 ; 2,997.51 
21/07/2017; 3.99 ; 5.34 ; 21.75 ; 2,472.54 ; 2,954.90 
24/07/2017; 3.99 ; 5.31 ; 21.71 ; 2,469.91 ; 3,027.32 
25/07/2017; 4.07 ; 5.36 ; 21.90 ; 2,477.13 ; 3,028.35 
26/07/2017; 4.04 ; 5.38 ; 21.66 ; 2,477.83 ; 3,015.64 
27/07/2017; 4.08 ; 5.41 ; 21.84 ; 2,475.42 ; 3,010.85 
28/07/2017; 4.11 ; 5.42 ; 21.94 ; 2,472.10 ; 2,998.70 
31/07/2017; 4.11 ; 5.49 ; 21.81 ; 2,470.30 ; 2,983.25 
1/08/2017; 4.05 ; 5.53 ; 22.11 ; 2,476.35 ; 2,967.26 
2/08/2017; 4.08 ; 5.55 ; 22.11 ; 2,477.57 ; 2,960.12 
3/08/2017; 4.11 ; 5.54 ; 22.04 ; 2,472.16 ; 2,955.22 
4/08/2017; 4.08 ; 5.52 ; 21.93 ; 2,476.83 ; 2,935.90 
7/08/2017; 4.02 ; 5.50 ; 21.79 ; 2,480.91 ; 2,980.87 
8/08/2017; 4.00 ; 5.45 ; 21.69 ; 2,474.92 ; 2,995.50 
9/08/2017; 4.09 ; 5.46 ; 21.24 ; 2,474.02 ; 2,948.90 
10/08/2017; 4.01 ; 5.43 ; 21.18 ; 2,438.21 ; 2,994.28 
11/08/2017; 4.02 ; 5.50 ; 21.68 ; 2,441.32 ; 2,941.30 
14/08/2017; 4.02 ; 5.37 ; 21.65 ; 2,465.84 ; 2,966.20 
15/08/2017; 4.02 ; 5.36 ; 21.26 ; 2,464.61 ; 2,927.50 
16/08/2017; 3.99 ; 5.42 ; 22.09 ; 2,468.11 ; 2,967.07 
17/08/2017; 4.00 ; 5.42 ; 21.44 ; 2,430.01 ; 2,919.30 
18/08/2017; 4.04 ; 5.46 ; 21.96 ; 2,425.55 ; 2,988.04 
21/08/2017; 3.97 ; 5.48 ; 22.06 ; 2,428.37 ; 2,985.25 
22/08/2017; 4.03 ; 5.52 ; 21.99 ; 2,452.51 ; 2,983.95 
23/08/2017; 4.05 ; 5.50 ; 22.27 ; 2,444.04 ; 2,979.25 
24/08/2017; 4.05 ; 5.52 ; 21.96 ; 2,438.97 ; 2,960.09 
25/08/2017; 4.06 ; 5.73 ; 22.33 ; 2,443.05 ; 2,922.50 
28/08/2017; 4.00 ; 5.58 ; 21.97 ; 2,444.24 ; 2,945.50 
29/08/2017; 4.03 ; 5.57 ; 22.42 ; 2,446.30 ; 2,932.75 
30/08/2017; 4.00 ; 5.55 ; 21.98 ; 2,457.59 ; 2,951.75 
31/08/2017; 4.05 ; 5.60 ; 22.64 ; 2,471.65 ; 2,948.68 
1/09/2017; 4.08 ; 5.69 ; 23.65 ; 2,476.55 ; 2,917.60 
5/09/2017; 4.10 ; 5.67 ; 23.67 ; 2,457.85 ; 2,926.70 
6/09/2017; 4.15 ; 5.74 ; 24.10 ; 2,465.54 ; 2,911.95 
7/09/2017; 4.15 ; 5.65 ; 23.91 ; 2,465.10 ; 2,904.70 
8/09/2017; 4.09 ; 5.65 ; 23.89 ; 2,461.43 ; 2,904.09 
11/09/2017; 4.06 ; 5.61 ; 24.04 ; 2,488.11 ; 2,921.25 
12/09/2017; 4.06 ; 5.61 ; 23.91 ; 2,496.48 ; 2,904.92 
13/09/2017; 4.11 ; 5.62 ; 23.84 ; 2,498.37 ; 2,909.50 
14/09/2017; 4.13 ; 5.64 ; 23.63 ; 2,495.62 ; 2,897.73 
15/09/2017; 4.16 ; 5.72 ; 23.67 ; 2,500.23 ; 2,857.90 
18/09/2017; 4.14 ; 5.71 ; 23.61 ; 2,503.87 ; 2,906.85 
19/09/2017; 4.16 ; 5.71 ; 23.53 ; 2,506.65 ; 2,900.19 
20/09/2017; 4.18 ; 5.67 ; 22.99 ; 2,508.24 ; 2,888.93 
21/09/2017; 4.17 ; 5.66 ; 23.17 ; 2,500.60 ; 2,913.25 
22/09/2017; 4.20 ; 5.59 ; 23.64 ; 2,502.22 ; 2,877.80 
25/09/2017; 4.20 ; 5.59 ; 23.22 ; 2,496.66 ; 2,924.44 
26/09/2017; 4.22 ; 5.58 ; 23.00 ; 2,496.84 ; 2,921.25 
27/09/2017; 4.19 ; 5.54 ; 23.04 ; 2,507.04 ; 2,935.44 
28/09/2017; 4.19 ; 5.59 ; 22.94 ; 2,510.06 ; 2,942.01 
29/09/2017; 4.17 ; 5.61 ; 22.99 ; 2,519.36 ; 2,918.70 
2/10/2017; 4.18 ; 5.60 ; 23.04 ; 2,529.12 ; 2,947.47 
3/10/2017; 4.20 ; 5.56 ; 23.18 ; 2,534.58 ; 2,950.64 
4/10/2017; 4.20 ; 5.60 ; 22.94 ; 2,537.74 ; 2,943.75 
5/10/2017; 4.22 ; 5.65 ; 23.03 ; 2,552.07 ; 2,925.21 
6/10/2017; 4.18 ; 5.65 ; 22.73 ; 2,549.33 ; 2,877.30 
9/10/2017; 4.15 ; 5.58 ; 22.38 ; 2,544.73 ; 2,897.20 
10/10/2017; 4.18 ; 5.62 ; 22.40 ; 2,550.64 ; 2,955.38 
11/10/2017; 4.19 ; 5.60 ; 22.27 ; 2,555.24 ; 2,951.25 
12/10/2017; 4.20 ; 5.61 ; 22.39 ; 2,550.93 ; 2,939.00 
13/10/2017; 4.27 ; 5.64 ; 22.49 ; 2,553.17 ; 2,932.51 
16/10/2017; 4.32 ; 5.60 ; 21.81 ; 2,557.64 ; 2,933.04 
17/10/2017; 4.39 ; 5.62 ; 22.12 ; 2,559.36 ; 2,947.25 
18/10/2017; 4.42 ; 5.68 ; 22.19 ; 2,561.26 ; 2,922.25 
19/10/2017; 4.40 ; 5.63 ; 22.03 ; 2,562.10 ; 2,917.25 
20/10/2017; 4.37 ; 5.63 ; 21.84 ; 2,575.21 ; 2,932.25 
23/10/2017; 4.33 ; 5.54 ; 21.73 ; 2,564.98 ; 2,948.87 
24/10/2017; 4.36 ; 5.51 ; 21.43 ; 2,569.13 ; 2,909.90 
25/10/2017; 4.39 ; 5.50 ; 21.33 ; 2,557.15 ; 2,977.07 
26/10/2017; 4.58 ; 5.48 ; 21.37 ; 2,560.40 ; 3,013.46 
27/10/2017; 4.75 ; 5.37 ; 19.87 ; 2,581.07 ; 3,009.08 
30/10/2017; 4.83 ; 5.25 ; 19.10 ; 2,572.83 ; 2,963.80 
31/10/2017; 4.88 ; 5.22 ; 18.95 ; 2,575.26 ; 3,040.05 
1/11/2017; 5.01 ; 5.29 ; 18.95 ; 2,579.36 ; 3,064.00 
2/11/2017; 4.96 ; 5.28 ; 18.84 ; 2,579.85 ; 3,021.70 
3/11/2017; 4.94 ; 5.30 ; 18.57 ; 2,587.84 ; 2,996.40 
6/11/2017; 5.22 ; 5.17 ; 18.72 ; 2,591.13 ; 3,037.08 
7/11/2017; 5.27 ; 5.22 ; 18.84 ; 2,590.64 ; 3,034.59 
8/11/2017; 5.11 ; 5.27 ; 19.16 ; 2,594.38 ; 2,996.60 
9/11/2017; 5.29 ; 5.26 ; 19.50 ; 2,584.62 ; 2,976.20 
10/11/2017; 5.30 ; 5.23 ; 19.40 ; 2,582.30 ; 3,007.00 
13/11/2017; 5.22 ; 5.16 ; 18.75 ; 2,584.84 ; 3,006.00 
14/11/2017; 5.15 ; 5.22 ; 18.88 ; 2,578.87 ; 2,946.30 
15/11/2017; 5.10 ; 5.27 ; 18.97 ; 2,564.62 ; 3,027.00 
16/11/2017; 5.12 ; 5.30 ; 19.17 ; 2,585.64 ; 2,986.90 
17/11/2017; 5.12 ; 5.38 ; 19.44 ; 2,578.85 ; 2,972.70 
20/11/2017; 5.06 ; 5.32 ; 19.51 ; 2,582.14 ; 3,008.00 
21/11/2017; 5.08 ; 5.34 ; 19.71 ; 2,599.03 ; 2,969.40 
22/11/2017; 5.23 ; 5.38 ; 19.83 ; 2,597.08 ; 2,933.30 
24/11/2017; 5.17 ; 5.39 ; 19.88 ; 2,602.42 ; 2,913.40 
27/11/2017; 5.23 ; 5.28 ; 19.41 ; 2,601.42 ; 2,944.80 
28/11/2017; 5.08 ; 5.25 ; 19.55 ; 2,627.04 ; 2,972.80 
29/11/2017; 5.16 ; 5.16 ; 19.51 ; 2,626.07 ; 2,950.80 
30/11/2017; 5.10 ; 5.14 ; 19.39 ; 2,647.58 ; 2,950.70 
1/12/2017; 5.18 ; 5.19 ; 19.33 ; 2,642.22 ; 2,975.70 
4/12/2017; 5.23 ; 5.21 ; 19.23 ; 2,639.44 ; 2,988.00 
5/12/2017; 5.22 ; 5.19 ; 19.24 ; 2,629.57 ; 2,995.00 
6/12/2017; 5.16 ; 5.15 ; 19.62 ; 2,629.27 ; 2,956.80 
7/12/2017; 5.23 ; 5.25 ; 19.57 ; 2,636.98 ; 3,010.00 
8/12/2017; 5.35 ; 5.26 ; 19.58 ; 2,651.50 ; 2,959.50 
11/12/2017; 5.47 ; 5.23 ; 19.97 ; 2,659.99 ; 3,012.00 
12/12/2017; 5.55 ; 5.24 ; 19.74 ; 2,664.11 ; 2,980.60 
13/12/2017; 5.65 ; 5.27 ; 19.80 ; 2,662.85 ; 3,009.00 
14/12/2017; 5.68 ; 5.32 ; 19.44 ; 2,652.01 ; 2,977.80 
15/12/2017; 5.68 ; 5.33 ; 19.26 ; 2,675.81 ; 2,967.10 
18/12/2017; 5.76 ; 5.36 ; 19.88 ; 2,690.16 ; 2,975.00 
19/12/2017; 5.81 ; 5.38 ; 20.02 ; 2,681.47 ; 2,965.00 
20/12/2017; 5.93 ; 5.43 ; 19.94 ; 2,679.25 ; 2,958.00 
21/12/2017; 5.98 ; 5.43 ; 20.19 ; 2,684.57 ; 2,919.80 
22/12/2017; 6.08 ; 5.48 ; 20.06 ; 2,683.34 ; 2,921.40 
26/12/2017; 6.25 ; 5.52 ; 20.34 ; 2,680.50 ; 2,922.40 
27/12/2017; 6.25 ; 5.51 ; 20.16 ; 2,682.62 ; 2,916.50 
28/12/2017; 6.34 ; 5.41 ; 20.26 ; 2,687.54 ; 2,981.00 
29/12/2017; 6.44 ; 5.38 ; 20.07 ; 2,673.61 ; 2,982.00 
2/01/2018; 6.77 ; 5.48 ; 20.66 ; 2,695.81 ; 2,943.80 
3/01/2018; 7.10 ; 5.57 ; 20.77 ; 2,713.06 ; 2,891.80 
4/01/2018; 7.44 ; 5.67 ; 21.35 ; 2,723.99 ; 2,859.80 
5/01/2018; 7.54 ; 5.67 ; 21.81 ; 2,743.15 ; 2,849.80 
8/01/2018; 7.42 ; 5.60 ; 21.87 ; 2,747.71 ; 2,868.20 
9/01/2018; 7.67 ; 5.58 ; 21.35 ; 2,751.29 ; 2,867.30 
10/01/2018; 7.75 ; 5.58 ; 21.37 ; 2,748.23 ; 2,881.40 
11/01/2018; 7.57 ; 5.63 ; 21.33 ; 2,767.56 ; 2,854.00 
12/01/2018; 7.42 ; 5.65 ; 21.58 ; 2,786.24 ; 2,798.10 
16/01/2018; 7.42 ; 5.62 ; 21.99 ; 2,776.42 ; 2,809.00 
17/01/2018; 7.64 ; 5.64 ; 22.23 ; 2,802.56 ; 2,828.30 
18/01/2018; 7.68 ; 5.71 ; 22.27 ; 2,798.03 ; 2,844.00 
19/01/2018; 7.63 ; 5.73 ; 21.96 ; 2,810.30 ; 2,843.00 
22/01/2018; 8.01 ; 5.73 ; 21.85 ; 2,832.97 ; 2,856.99 
23/01/2018; 8.34 ; 5.76 ; 21.86 ; 2,839.13 ; 2,854.00 
24/01/2018; 8.82 ; 5.98 ; 22.87 ; 2,837.54 ; 2,811.00 
25/01/2018; 8.64 ; 5.97 ; 23.25 ; 2,839.25 ; 2,789.00 
26/01/2018; 8.67 ; 5.94 ; 23.55 ; 2,872.87 ; 2,813.00 
29/01/2018; 8.60 ; 5.83 ; 23.16 ; 2,853.53 ; 2,835.00 
30/01/2018; 8.35 ; 5.79 ; 23.17 ; 2,822.43 ; 2,848.00 
31/01/2018; 8.30 ; 5.78 ; 23.25 ; 2,823.81 ; 2,828.00 
1/02/2018; 8.70 ; 5.86 ; 23.64 ; 2,821.98 ; 2,794.00 
2/02/2018; 8.19 ; 5.66 ; 22.69 ; 2,762.13 ; 2,839.00 
5/02/2018; 7.64 ; 5.52 ; 22.04 ; 2,648.94 ; 2,840.00 
6/02/2018; 7.81 ; 5.66 ; 22.38 ; 2,695.14 ; 2,829.00 
7/02/2018; 7.46 ; 5.64 ; 22.31 ; 2,681.66 ; 2,847.00 
8/02/2018; 7.15 ; 5.48 ; 21.83 ; 2,581.00 ; 2,883.00 
9/02/2018; 7.38 ; 5.41 ; 21.59 ; 2,619.55 ; 2,903.82 
12/02/2018; 7.40 ; 5.56 ; 22.25 ; 2,656.00 ; 2,891.00 
13/02/2018; 7.26 ; 5.68 ; 22.12 ; 2,662.94 ; 2,904.00 
14/02/2018; 7.64 ; 5.75 ; 22.78 ; 2,698.63 ; 2,868.00 
15/02/2018; 7.72 ; 5.70 ; 22.64 ; 2,731.20 ; 2,854.00 
16/02/2018; 7.70 ; 5.66 ; 22.84 ; 2,732.22 ; 2,834.00 
20/02/2018; 7.63 ; 5.62 ; 22.79 ; 2,716.26 ; 2,859.00 
21/02/2018; 7.53 ; 5.69 ; 22.68 ; 2,701.33 ; 2,876.00 
22/02/2018; 7.90 ; 5.69 ; 23.17 ; 2,703.96 ; 2,858.00 
23/02/2018; 8.11 ; 5.69 ; 23.02 ; 2,747.30 ; 2,841.00 
26/02/2018; 8.25 ; 5.67 ; 22.61 ; 2,779.60 ; 2,839.00 
27/02/2018; 8.07 ; 5.63 ; 22.10 ; 2,744.28 ; 2,859.00 
28/02/2018; 7.70 ; 5.47 ; 21.35 ; 2,713.83 ; 2,865.00 
1/03/2018; 7.58 ; 5.45 ; 21.12 ; 2,677.67 ; 2,879.00 
2/03/2018; 7.68 ; 5.51 ; 21.36 ; 2,691.25 ; 2,866.00 
5/03/2018; 7.73 ; 5.45 ; 21.71 ; 2,720.94 ; 2,854.00 
6/03/2018; 7.74 ; 5.44 ; 22.00 ; 2,728.12 ; 2,853.00 
7/03/2018; 7.53 ; 5.48 ; 22.09 ; 2,726.80 ; 2,866.00 
8/03/2018; 7.57 ; 5.40 ; 22.12 ; 2,738.97 ; 2,875.00 
9/03/2018; 7.72 ; 5.39 ; 22.27 ; 2,786.57 ; 2,865.00 
12/03/2018; 7.67 ; 5.43 ; 22.17 ; 2,783.02 ; 2,848.00 
13/03/2018; 7.72 ; 5.38 ; 21.74 ; 2,765.31 ; 2,852.00 
14/03/2018; 7.77 ; 5.52 ; 21.74 ; 2,749.48 ; 2,842.00 
15/03/2018; 7.86 ; 5.45 ; 21.69 ; 2,747.33 ; 2,844.00 
16/03/2018; 7.97 ; 5.40 ; 21.97 ; 2,752.01 ; 2,854.00 
19/03/2018; 7.94 ; 5.39 ; 21.66 ; 2,712.92 ; 2,858.00 
20/03/2018; 8.16 ; 5.36 ; 21.60 ; 2,716.94 ; 2,867.00 
21/03/2018; 8.52 ; 5.36 ; 21.67 ; 2,711.93 ; 2,853.00 
22/03/2018; 8.07 ; 5.35 ; 21.25 ; 2,643.69 ; 2,859.00 
23/03/2018; 8.38 ; 5.34 ; 20.97 ; 2,588.26 ; 2,842.00 
26/03/2018; 8.72 ; 5.36 ; 21.83 ; 2,658.55 ; 2,800.00 
27/03/2018; 8.39 ; 5.26 ; 21.41 ; 2,612.62 ; 2,783.00 
28/03/2018; 8.21 ; 5.31 ; 21.23 ; 2,605.00 ; 2,791.00 
29/03/2018; 8.50 ; 5.29 ; 21.45 ; 2,640.87 ; 2,793.00 
2/04/2018; 8.49 ; 5.36 ; 22.02 ; 2,581.88 ; 2,796.13 
3/04/2018; 8.69 ; 5.45 ; 23.07 ; 2,614.45 ; 2,775.39 
4/04/2018; 8.69 ; 5.49 ; 23.46 ; 2,644.69 ; 2,775.39 
5/04/2018; 8.66 ; 5.59 ; 23.87 ; 2,662.84 ; 2,792.00 
6/04/2018; 8.52 ; 5.59 ; 23.77 ; 2,604.47 ; 2,788.00 
9/04/2018; 8.70 ; 5.61 ; 24.18 ; 2,613.16 ; 2,792.00 
10/04/2018; 8.89 ; 5.66 ; 25.19 ; 2,656.87 ; 2,741.20 
11/04/2018; 9.67 ; 5.84 ; 25.93 ; 2,642.19 ; 2,770.00 
12/04/2018; 9.61 ; 5.86 ; 25.52 ; 2,663.99 ; 2,718.00 
13/04/2018; 9.50 ; 5.88 ; 25.30 ; 2,656.30 ; 2,706.00 
16/04/2018; 9.22 ; 5.78 ; 25.15 ; 2,677.84 ; 2,708.00 
17/04/2018; 9.57 ; 5.77 ; 25.51 ; 2,706.39 ; 2,726.00 
18/04/2018; 9.85 ; 5.85 ; 25.52 ; 2,708.64 ; 2,725.00 
19/04/2018; 10.09 ; 5.79 ; 25.49 ; 2,693.13 ; 2,706.00 
20/04/2018; 9.95 ; 5.77 ; 25.07 ; 2,670.14 ; 2,735.00 
23/04/2018; 9.93 ; 5.68 ; 24.71 ; 2,670.29 ; 2,681.40 
24/04/2018; 9.97 ; 5.69 ; 24.50 ; 2,634.56 ; 2,814.00 
25/04/2018; 9.87 ; 5.59 ; 23.99 ; 2,639.40 ; 2,782.00 
26/04/2018; 9.84 ; 5.60 ; 24.16 ; 2,666.94 ; 2,813.00 
27/04/2018; 9.92 ; 5.65 ; 24.56 ; 2,669.91 ; 2,816.00 
30/04/2018; 10.02 ; 5.68 ; 24.33 ; 2,648.05 ; 2,802.00 
1/05/2018; 9.85 ; 5.68 ; 24.16 ; 2,654.80 ; 2,808.50 
2/05/2018; 9.93 ; 5.66 ; 24.12 ; 2,635.67 ; 2,803.00 
3/05/2018; 9.85 ; 5.56 ; 24.46 ; 2,629.73 ; 2,831.00 
4/05/2018; 10.02 ; 5.60 ; 24.50 ; 2,663.42 ; 2,857.00 
7/05/2018; 9.72 ; 5.55 ; 24.53 ; 2,672.63 ; 2,814.90 
8/05/2018; 9.78 ; 5.45 ; 24.47 ; 2,671.92 ; 2,814.00 
9/05/2018; 10.05 ; 5.52 ; 24.51 ; 2,697.79 ; 2,871.00 
10/05/2018; 10.08 ; 5.58 ; 24.60 ; 2,723.07 ; 2,855.55 
11/05/2018; 9.97 ; 5.46 ; 24.28 ; 2,727.72 ; 2,823.00 
14/05/2018; 10.51 ; 5.46 ; 24.56 ; 2,730.13 ; 2,779.60 
15/05/2018; 10.45 ; 5.37 ; 24.50 ; 2,711.45 ; 2,835.57 
16/05/2018; 10.13 ; 5.41 ; 23.87 ; 2,722.46 ; 2,883.00 
17/05/2018; 9.91 ; 5.37 ; 23.14 ; 2,720.13 ; 2,867.80 
18/05/2018; 9.80 ; 5.37 ; 23.00 ; 2,712.97 ; 2,888.80 
21/05/2018; 9.89 ; 5.35 ; 23.10 ; 2,733.01 ; 2,860.30 
22/05/2018; 9.87 ; 5.50 ; 23.45 ; 2,724.44 ; 2,876.00 
23/05/2018; 9.59 ; 5.46 ; 23.26 ; 2,733.29 ; 2,848.70 
24/05/2018; 9.78 ; 5.49 ; 23.05 ; 2,727.76 ; 2,866.14 
25/05/2018; 9.27 ; 5.49 ; 23.38 ; 2,721.33 ; 2,862.27 
29/05/2018; 9.53 ; 5.35 ; 23.63 ; 2,689.86 ; 2,874.00 
30/05/2018; 9.88 ; 5.49 ; 23.78 ; 2,724.01 ; 2,904.00 
31/05/2018; 9.75 ; 5.51 ; 23.68 ; 2,705.27 ; 2,877.00 
1/06/2018; 9.84 ; 5.58 ; 24.12 ; 2,734.62 ; 2,889.00 
4/06/2018; 9.79 ; 5.62 ; 24.48 ; 2,746.87 ; 2,857.60 
5/06/2018; 9.79 ; 5.62 ; 24.26 ; 2,748.80 ; 2,859.00 
6/06/2018; 9.64 ; 5.58 ; 24.18 ; 2,772.35 ; 2,854.00 
7/06/2018; 9.77 ; 5.57 ; 23.70 ; 2,770.37 ; 2,829.00 
8/06/2018; 9.70 ; 5.62 ; 23.61 ; 2,779.03 ; 2,847.00 
11/06/2018; 9.65 ; 5.59 ; 23.71 ; 2,782.00 ; 2,793.70 
12/06/2018; 9.55 ; 5.53 ; 24.04 ; 2,786.85 ; 2,858.10 
13/06/2018; 9.52 ; 5.53 ; 24.30 ; 2,775.63 ; 2,861.00 
14/06/2018; 9.52 ; 5.46 ; 23.99 ; 2,782.49 ; 2,858.00 
15/06/2018; 9.29 ; 5.41 ; 23.76 ; 2,779.66 ; 2,862.00 
18/06/2018; 9.32 ; 5.43 ; 24.30 ; 2,773.75 ; 2,893.00 
19/06/2018; 9.04 ; 5.32 ; 23.81 ; 2,762.59 ; 2,923.00 
20/06/2018; 8.96 ; 5.30 ; 23.77 ; 2,767.32 ; 2,921.00 
21/06/2018; 8.78 ; 5.21 ; 23.86 ; 2,749.76 ; 2,917.00 
22/06/2018; 8.98 ; 5.25 ; 24.01 ; 2,754.88 ; 2,951.00 
25/06/2018; 8.82 ; 5.19 ; 23.97 ; 2,717.07 ; 2,914.00 
26/06/2018; 8.96 ; 5.32 ; 24.18 ; 2,723.06 ; 2,915.00 
27/06/2018; 9.11 ; 5.31 ; 24.00 ; 2,699.63 ; 2,930.00 
28/06/2018; 9.20 ; 5.31 ; 24.64 ; 2,716.31 ; 2,944.00 
29/06/2018; 9.32 ; 5.35 ; 24.58 ; 2,718.37 ; 2,944.50 
2/07/2018; 9.11 ; 5.27 ; 24.38 ; 2,726.71 ; 2,920.03 
3/07/2018; 9.20 ; 5.39 ; 25.84 ; 2,713.22 ; 2,929.00 
5/07/2018; 9.09 ; 5.41 ; 25.64 ; 2,736.61 ; 2,904.80 
6/07/2018; 9.30 ; 5.44 ; 25.93 ; 2,759.82 ; 2,876.00 
9/07/2018; 9.47 ; 5.32 ; 25.41 ; 2,784.17 ; 2,822.50 
10/07/2018; 9.55 ; 5.39 ; 25.47 ; 2,793.84 ; 2,883.00 
11/07/2018; 9.26 ; 5.30 ; 25.35 ; 2,774.02 ; 2,870.00 
12/07/2018; 9.33 ; 5.31 ; 25.34 ; 2,798.29 ; 2,870.00 
13/07/2018; 9.40 ; 5.37 ; 25.28 ; 2,801.31 ; 2,874.00 
16/07/2018; 9.30 ; 5.32 ; 25.18 ; 2,798.43 ; 2,858.00 
17/07/2018; 9.36 ; 5.28 ; 25.12 ; 2,809.55 ; 2,874.00 
